DATASET_COLORSTRIP
SEPARATOR COMMA
DATASET_LABEL,0048261
uniprot_017284,#831818
uniprot_048767,#831818
uniprot_104385,#831818
uniprot_135957,#831818
uniprot_121940,#831818
uniprot_017816,#831818
uniprot_081175,#831818
uniprot_065617,#831818
uniprot_063501,#831818
uniprot_124151,#831818
uniprot_085752,#831818
uniprot_073018,#831818
uniprot_055802,#831818
uniprot_061759,#831818
uniprot_019868,#831818
uniprot_018141,#831818
uniprot_041731,#831818
uniprot_116843,#831818
uniprot_020123,#831818
uniprot_120109,#831818
uniprot_156025,#831818
uniprot_037586,#831818
uniprot_081711,#831818
uniprot_113258,#831818
uniprot_057847,#831818
uniprot_106634,#831818
uniprot_036874,#831818
uniprot_075958,#831818
uniprot_110276,#831818
uniprot_073577,#831818
uniprot_018084,#831818
uniprot_097037,#831818
uniprot_084828,#831818
uniprot_094100,#831818
uniprot_122413,#831818
uniprot_031444,#831818
uniprot_072594,#831818
uniprot_063500,#831818
uniprot_083250,#831818
uniprot_115873,#831818
uniprot_013337,#831818
uniprot_026275,#831818
uniprot_057620,#831818
uniprot_115215,#831818
uniprot_078047,#831818
uniprot_069137,#831818
uniprot_064093,#831818
uniprot_100822,#831818
uniprot_094955,#831818
uniprot_120741,#831818
uniprot_062068,#831818
uniprot_032261,#831818
uniprot_057267,#831818
uniprot_098546,#831818
uniprot_062732,#831818
uniprot_122351,#831818
uniprot_058013,#831818
uniprot_032692,#831818
uniprot_052622,#831818
uniprot_025695,#831818
uniprot_121144,#831818
uniprot_079602,#831818
uniprot_057920,#831818
uniprot_060900,#831818
uniprot_125362,#831818
uniprot_105349,#831818
uniprot_210966,#831818
uniprot_119803,#831818
uniprot_045675,#831818
uniprot_064662,#831818
uniprot_037545,#831818
uniprot_070307,#831818
uniprot_051772,#831818
uniprot_062344,#831818
uniprot_253757,#831818
uniprot_007060,#831818
uniprot_047205,#831818
uniprot_015957,#831818
uniprot_063282,#831818
uniprot_262909,#831818
uniprot_006953,#831818
uniprot_034060,#831818
uniprot_231997,#831818
uniprot_103724,#831818
uniprot_158079,#831818
uniprot_050591,#831818
uniprot_116831,#831818
uniprot_104100,#831818
uniprot_018206,#831818
uniprot_056537,#831818
uniprot_081318,#831818
uniprot_040210,#831818
uniprot_044520,#831818
uniprot_069457,#831818
uniprot_075975,#831818
uniprot_070641,#831818
uniprot_048252,#831818
uniprot_092082,#831818
uniprot_184653,#831818
uniprot_078061,#831818
uniprot_061403,#831818
uniprot_010696,#831818
uniprot_046867,#831818
uniprot_121666,#831818
uniprot_239554,#831818
uniprot_031234,#831818
uniprot_024233,#831818
uniprot_019755,#831818
uniprot_196919,#831818
uniprot_238907,#831818
uniprot_090358,#831818
uniprot_025042,#831818
uniprot_017614,#831818
uniprot_063030,#831818
uniprot_074358,#831818
uniprot_068523,#831818
uniprot_089221,#831818
uniprot_051050,#831818
uniprot_061513,#831818
uniprot_061942,#831818
uniprot_086929,#831818
uniprot_073830,#831818
uniprot_059910,#831818
uniprot_107059,#831818
uniprot_078756,#831818
uniprot_064097,#831818
uniprot_034162,#831818
uniprot_095686,#831818
uniprot_124880,#831818
uniprot_050410,#831818
uniprot_119556,#831818
uniprot_124958,#831818
uniprot_025835,#831818
uniprot_065350,#831818
uniprot_039469,#831818
uniprot_110141,#831818
uniprot_058838,#831818
uniprot_121278,#831818
uniprot_075556,#831818
uniprot_001567,#831818
uniprot_031131,#831818
uniprot_059384,#831818
uniprot_106813,#831818
uniprot_057925,#831818
uniprot_125718,#831818
uniprot_024546,#831818
uniprot_015370,#831818
uniprot_073815,#831818
uniprot_120910,#831818
uniprot_122825,#831818
uniprot_068389,#831818
uniprot_082009,#831818
uniprot_013570,#831818
uniprot_029145,#831818
uniprot_023992,#831818
uniprot_104331,#831818
uniprot_029522,#831818
uniprot_053634,#831818
uniprot_068330,#831818
uniprot_120959,#831818
uniprot_125365,#831818
uniprot_070155,#831818
uniprot_075776,#831818
uniprot_103155,#831818
uniprot_041916,#831818
uniprot_001629,#831818
uniprot_018100,#831818
uniprot_003153,#831818
uniprot_065024,#831818
uniprot_064382,#831818
uniprot_120797,#831818
uniprot_060466,#831818
uniprot_101521,#831818
uniprot_137998,#831818
uniprot_028470,#831818
uniprot_091134,#831818
uniprot_068378,#831818
uniprot_106544,#831818
uniprot_202458,#831818
uniprot_101590,#831818
uniprot_067070,#831818
uniprot_002694,#831818
uniprot_091467,#831818
uniprot_045164,#831818
uniprot_004014,#831818
uniprot_051865,#831818
uniprot_050263,#831818
uniprot_070141,#831818
uniprot_125339,#831818
uniprot_103928,#831818
uniprot_073077,#831818
uniprot_092962,#831818
uniprot_072912,#831818
uniprot_097775,#831818
uniprot_013885,#831818
uniprot_036458,#831818
uniprot_097176,#831818
uniprot_032730,#831818
uniprot_101265,#831818
uniprot_120808,#831818
uniprot_032044,#831818
uniprot_100030,#831818
uniprot_074494,#831818
uniprot_092416,#831818
uniprot_053882,#831818
uniprot_087264,#831818
uniprot_047031,#831818
uniprot_099936,#831818
uniprot_012296,#831818
uniprot_028027,#831818
uniprot_031358,#831818
uniprot_032075,#831818
uniprot_019015,#831818
uniprot_122525,#831818
uniprot_007284,#831818
uniprot_064114,#831818
uniprot_042775,#831818
uniprot_060984,#831818
uniprot_038692,#831818
uniprot_124722,#831818
uniprot_110618,#831818
uniprot_024445,#831818
uniprot_073230,#831818
uniprot_178920,#831818
uniprot_004144,#831818
uniprot_000313,#831818
uniprot_098267,#831818
uniprot_115803,#831818
uniprot_090684,#831818
uniprot_092144,#831818
uniprot_012581,#831818
uniprot_078440,#831818
uniprot_124874,#831818
uniprot_063398,#831818
uniprot_070150,#831818
uniprot_065427,#831818
uniprot_078718,#831818
uniprot_071050,#831818
uniprot_077371,#831818
uniprot_239952,#831818
uniprot_053450,#831818
uniprot_049821,#831818
uniprot_019430,#831818
uniprot_108203,#831818
uniprot_042429,#831818
uniprot_070167,#831818
uniprot_068290,#831818
uniprot_172689,#831818
uniprot_105944,#831818
uniprot_002003,#831818
uniprot_098027,#831818
uniprot_162644,#831818
uniprot_101654,#831818
uniprot_047698,#831818
uniprot_068499,#831818
uniprot_079810,#831818
uniprot_075839,#831818
uniprot_041334,#831818
uniprot_013510,#831818
uniprot_041554,#831818
uniprot_030943,#831818
uniprot_101740,#831818
uniprot_051405,#831818
uniprot_084194,#831818
uniprot_184505,#831818
uniprot_110258,#831818
uniprot_047287,#831818
uniprot_091679,#831818
uniprot_100027,#831818
uniprot_061358,#831818
uniprot_088283,#831818
uniprot_079642,#831818
uniprot_081077,#831818
uniprot_006665,#831818
uniprot_113625,#831818
uniprot_106075,#831818
uniprot_118013,#831818
uniprot_078437,#831818
uniprot_123274,#831818
uniprot_128383,#831818
uniprot_031884,#831818
uniprot_062747,#831818
uniprot_057930,#831818
uniprot_013881,#831818
uniprot_092664,#831818
uniprot_038279,#831818
uniprot_244475,#831818
uniprot_109999,#831818
uniprot_119011,#831818
uniprot_067103,#831818
uniprot_025469,#831818
uniprot_093145,#831818
uniprot_090900,#831818
uniprot_086426,#831818
uniprot_001029,#831818
uniprot_070191,#831818
uniprot_107704,#831818
uniprot_120073,#831818
uniprot_055281,#831818
uniprot_050380,#831818
uniprot_048345,#831818
uniprot_051975,#831818
uniprot_062141,#831818
uniprot_048148,#831818
uniprot_031136,#831818
uniprot_008842,#831818
uniprot_010689,#831818
uniprot_009283,#831818
uniprot_056409,#831818
uniprot_110198,#831818
uniprot_076184,#831818
uniprot_097076,#831818
uniprot_006534,#831818
uniprot_070275,#831818
uniprot_046850,#831818
uniprot_000696,#831818
uniprot_094636,#831818
uniprot_091297,#831818
uniprot_122924,#831818
uniprot_032300,#831818
uniprot_010091,#831818
uniprot_110340,#831818
uniprot_027233,#831818
uniprot_073998,#831818
uniprot_060229,#831818
uniprot_078561,#831818
uniprot_031775,#831818
uniprot_009844,#831818
uniprot_121678,#831818
uniprot_011743,#831818
uniprot_030979,#831818
uniprot_103378,#831818
uniprot_069039,#831818
uniprot_025189,#831818
uniprot_163259,#831818
uniprot_013503,#831818
uniprot_011069,#831818
uniprot_021652,#831818
uniprot_089084,#831818
uniprot_025685,#831818
uniprot_070202,#831818
uniprot_054707,#831818
uniprot_172668,#831818
uniprot_259443,#831818
uniprot_218174,#831818
uniprot_160868,#831818
uniprot_138064,#831818
uniprot_233313,#831818
uniprot_232036,#831818
uniprot_210463,#831818
uniprot_183790,#831818
uniprot_235939,#831818
uniprot_207756,#831818
uniprot_200145,#831818
uniprot_155669,#831818
uniprot_208004,#831818
uniprot_259830,#831818
uniprot_155301,#831818
uniprot_244115,#831818
uniprot_230042,#831818
uniprot_179503,#831818
uniprot_155451,#831818
uniprot_150554,#831818
uniprot_148924,#831818
uniprot_155302,#831818
uniprot_174499,#831818
uniprot_179144,#831818
uniprot_188844,#831818
uniprot_247584,#831818
uniprot_253778,#831818
uniprot_254312,#831818
uniprot_243586,#831818
uniprot_211340,#831818
uniprot_150599,#831818
uniprot_200108,#831818
uniprot_245252,#831818
uniprot_195263,#831818
uniprot_157664,#831818
uniprot_222016,#831818
uniprot_221671,#831818
uniprot_254154,#831818
uniprot_232194,#831818
uniprot_205232,#831818
uniprot_199946,#831818
uniprot_239475,#831818
uniprot_259710,#831818
uniprot_255365,#831818
uniprot_193861,#831818
uniprot_195634,#831818
uniprot_217405,#831818
uniprot_232192,#831818
uniprot_253879,#831818
uniprot_219271,#831818
uniprot_145396,#831818
uniprot_229660,#831818
uniprot_221840,#831818
uniprot_204540,#831818
uniprot_223456,#831818
uniprot_257108,#831818
uniprot_246951,#831818
uniprot_155596,#831818
uniprot_234360,#831818
uniprot_166334,#831818
uniprot_131002,#831818
uniprot_207043,#831818
uniprot_153364,#831818
uniprot_187019,#831818
uniprot_238551,#831818
uniprot_259731,#831818
uniprot_190899,#831818
uniprot_173576,#831818
uniprot_157692,#831818
uniprot_236595,#831818
uniprot_249982,#831818
uniprot_132618,#831818
uniprot_258680,#831818
uniprot_221402,#831818
uniprot_159072,#831818
uniprot_168162,#831818
uniprot_239940,#831818
uniprot_209612,#831818
uniprot_232441,#831818
uniprot_172547,#831818
uniprot_184171,#831818
uniprot_208250,#831818
uniprot_205970,#831818
uniprot_246363,#831818
uniprot_183204,#831818
uniprot_220250,#831818
uniprot_170489,#831818
uniprot_242946,#831818
uniprot_239954,#831818
uniprot_133608,#831818
uniprot_221695,#831818
uniprot_245352,#831818
uniprot_247617,#831818
uniprot_258041,#831818
uniprot_129142,#831818
uniprot_261089,#831818
uniprot_192876,#831818
uniprot_187761,#831818
uniprot_141090,#831818
uniprot_201893,#831818
uniprot_133635,#831818
uniprot_199485,#831818
uniprot_145696,#831818
uniprot_206810,#831818
uniprot_140437,#831818
uniprot_172428,#831818
uniprot_175237,#831818
uniprot_236270,#831818
uniprot_226416,#831818
uniprot_266102,#831818
uniprot_176575,#831818
uniprot_159106,#831818
uniprot_179785,#831818
uniprot_237408,#831818
uniprot_167655,#831818
uniprot_199963,#831818
uniprot_149458,#831818
uniprot_260884,#831818
uniprot_208029,#831818
uniprot_208684,#831818
uniprot_205117,#831818
uniprot_171489,#831818
uniprot_227597,#831818
uniprot_201681,#831818
uniprot_228580,#831818
uniprot_167623,#831818
uniprot_145723,#831818
uniprot_231763,#831818
uniprot_263124,#831818
uniprot_249797,#831818
uniprot_169153,#831818
uniprot_145215,#831818
uniprot_263121,#831818
uniprot_208377,#831818
uniprot_203511,#831818
uniprot_246043,#831818
uniprot_190400,#831818
uniprot_208609,#831818
uniprot_249887,#831818
uniprot_146663,#831818
uniprot_239453,#831818
uniprot_165720,#831818
uniprot_190147,#831818
uniprot_160818,#831818
uniprot_210496,#831818
uniprot_259936,#831818
uniprot_168568,#831818
uniprot_187027,#831818
uniprot_190612,#831818
uniprot_234318,#831818
uniprot_153699,#831818
uniprot_244021,#831818
uniprot_219107,#831818
uniprot_176962,#831818
uniprot_219202,#831818
uniprot_154191,#831818
uniprot_193951,#831818
uniprot_183640,#831818
uniprot_152156,#831818
uniprot_244220,#831818
uniprot_223442,#831818
uniprot_167215,#831818
uniprot_128506,#831818
uniprot_172435,#831818
uniprot_220435,#831818
uniprot_219454,#831818
uniprot_190018,#831818
uniprot_245381,#831818
uniprot_162831,#831818
uniprot_137629,#831818
uniprot_185913,#831818
uniprot_264876,#831818
uniprot_208733,#831818
uniprot_262345,#831818
uniprot_208380,#831818
uniprot_198819,#831818
uniprot_219230,#831818
uniprot_236684,#831818
uniprot_265036,#831818
uniprot_233449,#831818
uniprot_234635,#831818
uniprot_139491,#831818
uniprot_259566,#831818
uniprot_183211,#831818
uniprot_203976,#831818
uniprot_247307,#831818
uniprot_205071,#831818
uniprot_256477,#831818
uniprot_193084,#831818
uniprot_190811,#831818
uniprot_222874,#831818
uniprot_259378,#831818
uniprot_190549,#831818
uniprot_130693,#831818
uniprot_258338,#831818
uniprot_133672,#831818
uniprot_250802,#831818
uniprot_200004,#831818
uniprot_202463,#831818
uniprot_220721,#831818
uniprot_164218,#831818
uniprot_149639,#831818
uniprot_223299,#831818
uniprot_190358,#831818
uniprot_236567,#831818
uniprot_149128,#831818
uniprot_159114,#831818
uniprot_149088,#831818
uniprot_240741,#831818
uniprot_248977,#831818
uniprot_136743,#831818
uniprot_147897,#831818
uniprot_244945,#831818
uniprot_204526,#831818
uniprot_206785,#831818
uniprot_235975,#831818
uniprot_166136,#831818
uniprot_131621,#831818
uniprot_128558,#831818
uniprot_206278,#831818
uniprot_248217,#831818
uniprot_243911,#831818
uniprot_238161,#831818
uniprot_202288,#831818
uniprot_226851,#831818
uniprot_182710,#831818
uniprot_187580,#831818
uniprot_244709,#831818
uniprot_219052,#831818
uniprot_153677,#831818
uniprot_243580,#831818
uniprot_208330,#831818
uniprot_207924,#831818
uniprot_171755,#831818
uniprot_231990,#831818
uniprot_218881,#831818
uniprot_154972,#831818
uniprot_170601,#831818
uniprot_160681,#831818
uniprot_149319,#831818
uniprot_138077,#831818
uniprot_217282,#831818
uniprot_254979,#831818
uniprot_252007,#831818
uniprot_142799,#831818
uniprot_207699,#831818
uniprot_182937,#831818
uniprot_219353,#831818
uniprot_149126,#831818
uniprot_206962,#831818
uniprot_203629,#831818
uniprot_146083,#831818
uniprot_155962,#831818
uniprot_217424,#831818
uniprot_252740,#831818
uniprot_148933,#831818
uniprot_246245,#831818
uniprot_162271,#831818
uniprot_220743,#831818
uniprot_135198,#831818
uniprot_189027,#831818
uniprot_132412,#831818
uniprot_198907,#831818
uniprot_221161,#831818
uniprot_254242,#831818
uniprot_199643,#831818
uniprot_222177,#831818
uniprot_243879,#831818
uniprot_222043,#831818
uniprot_197969,#831818
uniprot_223522,#831818
uniprot_257278,#831818
uniprot_177249,#831818
uniprot_239035,#831818
uniprot_208057,#831818
uniprot_205912,#831818
uniprot_166339,#831818
uniprot_140426,#831818
uniprot_244239,#831818
uniprot_222403,#831818
uniprot_155665,#831818
uniprot_210298,#831818
uniprot_245232,#831818
uniprot_252432,#831818
uniprot_263412,#831818
uniprot_244821,#831818
uniprot_153578,#831818
uniprot_170946,#831818
uniprot_141177,#831818
uniprot_243640,#831818
uniprot_198834,#831818
uniprot_201676,#831818
uniprot_245912,#831818
uniprot_159206,#831818
uniprot_155593,#831818
uniprot_219130,#831818
uniprot_135995,#831818
uniprot_156349,#831818
uniprot_189561,#831818
uniprot_167800,#831818
uniprot_202911,#831818
uniprot_132861,#831818
uniprot_244636,#831818
uniprot_148377,#831818
uniprot_219149,#831818
uniprot_155311,#831818
uniprot_219580,#831818
uniprot_145816,#831818
uniprot_208193,#831818
uniprot_210970,#831818
uniprot_142355,#831818
uniprot_216702,#831818
uniprot_133555,#831818
uniprot_221920,#831818
uniprot_162651,#831818
uniprot_236794,#831818
uniprot_199547,#831818
uniprot_178545,#831818
uniprot_131318,#831818
uniprot_223228,#831818
uniprot_147487,#831818
uniprot_134122,#831818
uniprot_223330,#831818
uniprot_263153,#831818
uniprot_209407,#831818
uniprot_220583,#831818
uniprot_223172,#831818
uniprot_246944,#831818
uniprot_263471,#831818
uniprot_192344,#831818
uniprot_167661,#831818
uniprot_234837,#831818
uniprot_207111,#831818
uniprot_222432,#831818
uniprot_229961,#831818
uniprot_238899,#831818
uniprot_250311,#831818
uniprot_179475,#831818
uniprot_139540,#831818
uniprot_202481,#831818
uniprot_227606,#831818
uniprot_218652,#831818
uniprot_198845,#831818
uniprot_233549,#831818
uniprot_182315,#831818
uniprot_232148,#831818
uniprot_219388,#831818
uniprot_244716,#831818
uniprot_174323,#831818
uniprot_245342,#831818
bfd_152837|mgnify_new_092024|mgnify_new_097200|uniprot_195908|bfd_218352|bfd_166833|mgnify_new_185379,#831818
bfd_166833|bfd_218352,#831818
mgnify_new_092024|mgnify_new_097200|mgnify_new_185379,#831818
mgnify_new_092024|mgnify_new_097200,#831818
uniprot_168568|bfd_252007|uniprot_241175,#831818
uniprot_135463|uniprot_182897|bfd_128074,#831818
uniprot_135463|bfd_128074,#831818
bfd_173429|uniprot_189027|bfd_147363,#831818
bfd_173429|uniprot_189027,#831818
bfd_129858|bfd_130735|uniprot_210937|uniprot_130512|bfd_127347|uniprot_155464|uniprot_160868,#831818
bfd_129858|bfd_130735|uniprot_130512|bfd_127347|uniprot_155464|uniprot_160868,#831818
bfd_130735|uniprot_155464|uniprot_160868,#831818
bfd_127347|uniprot_130512,#831818
bfd_129047|mgnify_new_109667,#831818
uniprot_210298|bfd_185878|uniprot_264814,#831818
bfd_176176|phytozome_007063|mgnify_new_206685,#831818
uniprot_151641|uniprot_086426|uniprot_008397|uniprot_036773|mgnify_new_014735|uniprot_170349,#831818
uniprot_086426|uniprot_008397|uniprot_036773|mgnify_new_014735|uniprot_170349,#831818
mgnify_new_014735|uniprot_170349|uniprot_008397,#831818
uniprot_036773|uniprot_086426,#831818
bfd_074909|mgnify_new_196839|mgnify_new_131179,#831818
uniprot_034271|bfd_003931,#831818
tsa_008865|onekp_000856,#831818
tsa_027221|uniprot_100030,#831818
tsa_027262|tsa_027257,#831818
tsa_026765|onekp_000289|onekp_009777,#831818
tsa_026765|onekp_000289,#831818
onekp_012801|uniprot_046772|tsa_027234|tsa_027255|phytozome_011329|tsa_033780|tsa_027258|phytozome_011315|bfd_010296|tsa_033792|tsa_045411|onekp_007885,#831818
onekp_012801|uniprot_046772|tsa_027234|tsa_027255|phytozome_011329|tsa_033780|tsa_027258|phytozome_011315|bfd_010296|tsa_033792|tsa_045411,#831818
onekp_012801|uniprot_046772|tsa_027234|tsa_027255|phytozome_011329|tsa_027258|bfd_010296|tsa_033792|tsa_045411,#831818
onekp_012801|uniprot_046772|phytozome_011329|tsa_033792|tsa_045411,#831818
phytozome_011329|tsa_033792|tsa_045411|uniprot_046772,#831818
tsa_033792|tsa_045411|uniprot_046772,#831818
bfd_010296|tsa_027255|tsa_027234|tsa_027258,#831818
bfd_010296|tsa_027255,#831818
tsa_027234|tsa_027258,#831818
tsa_033780|phytozome_011315,#831818
tsa_008863|uniprot_068922|phytozome_011301|onekp_001083,#831818
onekp_001083|uniprot_068922|phytozome_011301,#831818
uniprot_068922|phytozome_011301,#831818
tsa_033781|tsa_027264,#831818
phytozome_011307|tsa_027232,#831818
onekp_004310|onekp_010201,#831818
onekp_006231|phytozome_001234|tsa_014262|tsa_014260,#831818
phytozome_001234|tsa_014262|tsa_014260,#831818
phytozome_001234|tsa_014260,#831818
mgnify_new_034681|tsa_021330,#831818
onekp_006250|tsa_027425|onekp_011885|onekp_004168,#831818
onekp_006250|tsa_027425,#831818
onekp_011885|onekp_004168,#831818
onekp_007485|onekp_009683,#831818
tsa_014255|uniprot_030949|tsa_029562|tsa_014264|mgnify_new_051325|tsa_014257|tsa_020323|tsa_021327|uniprot_119930|onekp_001493|onekp_006886|onekp_008955|tsa_007995|phytozome_001243,#831818
tsa_014255|uniprot_030949|tsa_029562|tsa_014264|mgnify_new_051325|tsa_014257|tsa_020323|tsa_021327|uniprot_119930|onekp_001493|tsa_007995|phytozome_001243,#831818
tsa_014255|uniprot_030949|tsa_029562|tsa_014264|mgnify_new_051325|tsa_014257|tsa_020323|tsa_021327|uniprot_119930|tsa_007995|phytozome_001243,#831818
mgnify_new_051325|tsa_014255,#831818
uniprot_030949|tsa_029562|tsa_014264|tsa_014257|tsa_020323|tsa_021327|uniprot_119930|tsa_007995|phytozome_001243,#831818
tsa_029562|tsa_014264|tsa_014257|uniprot_119930|tsa_007995|phytozome_001243,#831818
tsa_029562|tsa_014264|uniprot_119930|tsa_007995|phytozome_001243,#831818
tsa_007995|phytozome_001243|tsa_029562,#831818
phytozome_001243|tsa_029562,#831818
uniprot_119930|tsa_014264,#831818
tsa_021327|uniprot_030949|tsa_020323,#831818
uniprot_030949|tsa_020323,#831818
onekp_008955|onekp_006886,#831818
onekp_004287|tsa_026761,#831818
phytozome_011318|uniprot_046752|tsa_033785|tsa_027210|onekp_000690|tsa_027263|tsa_018552|onekp_006150|phytozome_011328,#831818
uniprot_046752|tsa_033785|tsa_027210|onekp_000690|tsa_018552|onekp_006150|phytozome_011328,#831818
tsa_033785|tsa_027210|onekp_000690|tsa_018552|onekp_006150|phytozome_011328,#831818
tsa_027210|onekp_000690|tsa_018552,#831818
tsa_027210|tsa_018552,#831818
onekp_006150|tsa_033785|phytozome_011328,#831818
tsa_033785|phytozome_011328,#831818
phytozome_011318|tsa_027263,#831818
uniprot_018796|uniprot_062481|tsa_035212|uniprot_155796|uniprot_041615,#831818
uniprot_155796|uniprot_062481|uniprot_018796,#831818
uniprot_062481|uniprot_018796,#831818
uniprot_060959|uniprot_084080|tsa_027545|uniprot_064129|uniprot_046468|mgnify_new_028081|bfd_153754|uniprot_064118|bfd_000603|uniprot_084540|uniprot_064115|uniprot_022494|tsa_035905,#831818
uniprot_060959|uniprot_084080|uniprot_064129|mgnify_new_028081|uniprot_064118|bfd_000603|uniprot_084540|uniprot_064115,#831818
uniprot_060959|uniprot_064129|mgnify_new_028081|uniprot_064118|bfd_000603|uniprot_084540|uniprot_064115,#831818
uniprot_060959|uniprot_064129|mgnify_new_028081|uniprot_064118|bfd_000603|uniprot_064115,#831818
uniprot_064129|mgnify_new_028081|uniprot_064118|bfd_000603|uniprot_064115,#831818
tsa_027545|uniprot_046468|bfd_153754|uniprot_022494|tsa_035905,#831818
uniprot_046468|bfd_153754|tsa_027545|uniprot_022494,#831818
bfd_153754|tsa_027545|uniprot_022494,#831818
uniprot_078561|uniprot_123483|uniprot_063503|uniprot_002652|uniprot_080623|bfd_018399,#831818
uniprot_078561|uniprot_123483|uniprot_063503|uniprot_080623|bfd_018399,#831818
uniprot_078561|uniprot_123483|uniprot_063503|bfd_018399,#831818
uniprot_078561|uniprot_063503,#831818
uniprot_123002|uniprot_046504|bfd_053128|uniprot_063144|mgnify_new_017999|bfd_136098|uniprot_070200|uniprot_119341|uniprot_056319|uniprot_056599|uniprot_021574|uniprot_089948|uniprot_077808|uniprot_090285|uniprot_050478|uniprot_076878|WP_092528762.1|uniprot_036874|uniprot_090809|uniprot_127743|uniprot_081130|uniprot_070150|uniprot_008602|uniprot_037793|uniprot_005956|uniprot_046304|uniprot_004430|uniprot_109283|uniprot_078792|uniprot_112619|uniprot_070721|uniprot_038048|uniprot_032300|bfd_043606|uniprot_068586|uniprot_060229|uniprot_106438|uniprot_109181|uniprot_090355|uniprot_068613|uniprot_009283|uniprot_126625|uniprot_039280|uniprot_029492|bfd_153296|uniprot_064769|uniprot_116635|uniprot_006200|uniprot_080485|uniprot_076178|uniprot_074941|uniprot_051390|uniprot_078968|uniprot_036306,#831818
uniprot_119341|uniprot_070150|uniprot_051390|uniprot_078968|uniprot_004430,#831818
uniprot_078968|uniprot_051390|uniprot_070150|uniprot_119341,#831818
uniprot_070150|uniprot_051390|uniprot_119341,#831818
uniprot_070150|uniprot_051390,#831818
uniprot_123002|uniprot_046504|bfd_053128|uniprot_063144|mgnify_new_017999|bfd_136098|uniprot_070200|uniprot_056319|uniprot_056599|uniprot_077808|uniprot_021574|uniprot_089948|uniprot_090285|uniprot_050478|uniprot_076878|uniprot_036874|uniprot_090809|uniprot_127743|uniprot_081130|uniprot_008602|uniprot_037793|uniprot_005956|uniprot_046304|uniprot_109283|uniprot_078792|uniprot_112619|uniprot_070721|uniprot_038048|uniprot_032300|bfd_043606|uniprot_068586|uniprot_060229|uniprot_106438|uniprot_109181|uniprot_090355|uniprot_068613|uniprot_009283|uniprot_126625|uniprot_039280|uniprot_029492|bfd_153296|uniprot_064769|uniprot_116635|uniprot_006200|uniprot_080485|uniprot_076178|uniprot_074941|uniprot_036306|WP_092528762.1,#831818
uniprot_109283|uniprot_078792|uniprot_046504|uniprot_038048|uniprot_032300|uniprot_036874|uniprot_056599|uniprot_109181|uniprot_064769|uniprot_008602|uniprot_077808|uniprot_060229|uniprot_021574|uniprot_106438|uniprot_005956|uniprot_090285|uniprot_089948,#831818
uniprot_109283|uniprot_078792|uniprot_038048|uniprot_032300|uniprot_008602|uniprot_077808|uniprot_021574|uniprot_106438|uniprot_090285|uniprot_089948,#831818
uniprot_109283|uniprot_078792|uniprot_038048|uniprot_032300|uniprot_008602|uniprot_077808|uniprot_021574|uniprot_089948|uniprot_090285,#831818
uniprot_021574|uniprot_038048,#831818
uniprot_109283|uniprot_078792|uniprot_032300|uniprot_008602|uniprot_077808|uniprot_089948|uniprot_090285,#831818
uniprot_078792|uniprot_032300|uniprot_008602|uniprot_077808|uniprot_089948|uniprot_090285,#831818
uniprot_032300|uniprot_008602|uniprot_077808|uniprot_089948|uniprot_090285,#831818
uniprot_077808|uniprot_008602|uniprot_090285|uniprot_032300,#831818
uniprot_077808|uniprot_090285|uniprot_032300,#831818
uniprot_090285|uniprot_032300,#831818
uniprot_046504|uniprot_036874|uniprot_064769|uniprot_056599|uniprot_005956|uniprot_109181|uniprot_060229,#831818
uniprot_036874|uniprot_064769|uniprot_056599|uniprot_005956|uniprot_109181|uniprot_060229,#831818
uniprot_036874|uniprot_064769|uniprot_056599|uniprot_005956|uniprot_109181,#831818
uniprot_005956|uniprot_109181|uniprot_056599,#831818
uniprot_005956|uniprot_109181,#831818
uniprot_064769|uniprot_036874,#831818
uniprot_123002|bfd_053128|uniprot_063144|mgnify_new_017999|bfd_136098|uniprot_070200|uniprot_056319|uniprot_050478|uniprot_076878|uniprot_090809|uniprot_127743|uniprot_081130|uniprot_037793|uniprot_046304|uniprot_112619|uniprot_070721|bfd_043606|uniprot_068586|uniprot_090355|uniprot_068613|uniprot_009283|uniprot_126625|uniprot_039280|uniprot_029492|bfd_153296|uniprot_116635|uniprot_006200|uniprot_080485|uniprot_076178|uniprot_074941|uniprot_036306|WP_092528762.1,#831818
uniprot_009283|uniprot_090809,#831818
uniprot_123002|bfd_053128|uniprot_063144|mgnify_new_017999|bfd_136098|uniprot_070200|uniprot_056319|uniprot_050478|uniprot_076878|uniprot_127743|uniprot_081130|uniprot_037793|uniprot_046304|uniprot_112619|uniprot_070721|bfd_043606|uniprot_068586|uniprot_090355|uniprot_068613|uniprot_126625|uniprot_039280|uniprot_029492|bfd_153296|uniprot_116635|uniprot_006200|uniprot_080485|uniprot_076178|uniprot_074941|uniprot_036306|WP_092528762.1,#831818
mgnify_new_017999|bfd_136098|uniprot_070200|uniprot_050478|uniprot_076878|uniprot_127743|uniprot_081130|uniprot_037793|uniprot_046304|uniprot_112619|uniprot_070721|uniprot_068586|uniprot_126625|bfd_153296|uniprot_116635|uniprot_006200|uniprot_080485|uniprot_076178|uniprot_074941|uniprot_036306,#831818
uniprot_076178|uniprot_037793|uniprot_068586|uniprot_081130,#831818
uniprot_037793|uniprot_081130,#831818
uniprot_076178|uniprot_068586,#831818
